season,season_type,week,player_display_name,player_position,team_abbr,efficiency,percent_attempts_gte_eight_defenders,avg_time_to_los,rush_attempts,rush_yards,expected_rush_yards,rush_yards_over_expected,avg_rush_yards,rush_yards_over_expected_per_att,rush_pct_over_expected,rush_touchdowns,player_gsis_id,player_first_name,player_last_name,player_jersey_number,player_short_name
2022,REG,0,Isiah Pacheco,RB,KC,3.5544802867383516,30,2.835120689655172,60,279,222.1002038971497,56.8997961028503,4.65,0.9483299350475051,0.43333333333333335,1,00-0037197,Isiah,Pacheco,10,I.Pacheco
2022,REG,0,Travis Etienne,RB,JAX,3.498468965517241,23.66412213740458,2.824767857142858,131,725,520.0737063092816,192.92629369071835,5.534351145038168,1.5191046747300658,0.48031496062992124,4,00-0036973,Travis,Etienne,1,T.Etienne
2022,REG,0,Brian Robinson,RB,WAS,4.695377049180328,31.182795698924732,2.9520561797752816,93,305,313.0150703195783,-8.015070319578285,3.2795698924731185,-0.08618355182342242,0.3333333333333333,2,00-0037746,Brian,Robinson,8,B.Robinson
2022,REG,0,Ezekiel Elliott,RB,DAL,3.732167042889391,19.26605504587156,2.660386138613862,109,443,467.7567283856054,-29.756728385605413,4.064220183486238,-0.2807238526943907,0.42452830188679247,4,00-0033045,Ezekiel,Elliott,21,E.Elliott
2022,REG,0,Breece Hall,RB,NYJ,3.370971922246223,21.25,2.9030985915492957,80,463,330.9504329491678,115.0495670508322,5.7875,1.4941502214393791,0.42857142857142855,4,00-0038120,Breece,Hall,20,B.Hall
2022,REG,0,Michael Carter,RB,NYJ,4.451606060606061,17.647058823529413,2.8590379746835457,85,330,318.5883651304571,1.4116348695429224,3.8823529411764706,0.01742759098201139,0.3950617283950617,3,00-0036924,Michael,Carter,32,M.Carter
2022,REG,0,James Conner,RB,ARI,4.034363057324841,10.975609756097562,2.644623376623376,82,314,327.15443295107787,-16.154432951077865,3.8292682926829267,-0.19943744384046747,0.41975308641975306,3,00-0033553,James,Conner,6,J.Conner
2022,REG,0,Alvin Kamara,RB,NO,3.788081023454158,25.892857142857146,2.734362745098039,112,469,473.44494434371137,-4.44494434371137,4.1875,-0.03968700306885152,0.4017857142857143,1,00-0033906,Alvin,Kamara,41,A.Kamara
2022,REG,0,Antonio Gibson,RB,WAS,4.359247311827958,19.41747572815534,2.708812499999999,103,372,378.0228604911751,-8.022860491175095,3.6116504854368934,-0.07865549501152054,0.4411764705882353,3,00-0036328,Antonio,Gibson,24,A.Gibson
2022,REG,0,David Montgomery,RB,CHI,4.292811059907834,27.82608695652174,2.8529626168224276,115,434,430.12651466297757,-3.12651466297757,3.773913043478261,-0.027668271353783806,0.37168141592920356,2,00-0035685,David,Montgomery,32,D.Montgomery
2022,REG,0,Raheem Mostert,RB,MIA,4.045764272559853,16.94915254237288,2.843542857142858,118,543,571.260444454473,-32.26044445447303,4.601694915254237,-0.2757302944826755,0.3504273504273504,3,00-0031687,Dominique,Mostert,31,R.Mostert
2022,REG,0,Jonathan Taylor,RB,IND,3.1963054187192137,12.4031007751938,2.799974789915965,129,609,550.2711482366072,57.728851763392754,4.72093023255814,0.4510066544015059,0.3828125,2,00-0036223,Jonathan,Taylor,28,J.Taylor
2022,REG,0,Joe Mixon,RB,CIN,4.06039316239316,21.192052980132452,2.68153237410072,151,585,554.3263476304963,19.673652369503657,3.8741721854304636,0.1338343698605691,0.4217687074829932,6,00-0033897,Joe,Mixon,28,J.Mixon
2022,REG,0,Darrell Henderson,RB,LAR,3.4504014598540147,13.23529411764706,2.7431044776119404,68,274,297.9691446559099,-26.969144655909872,4.029411764705882,-0.4086234038774223,0.3333333333333333,3,00-0035664,Darrell,Henderson,27,D.Henderson
2022,REG,0,D'Onta Foreman,RB,CAR,3.138990610328638,30.76923076923077,2.6159036144578316,91,426,338.30725566216546,64.69274433783454,4.681318681318682,0.7188082704203838,0.4666666666666667,4,00-0033925,D'Onta,Foreman,33,D.Foreman
2022,REG,0,Christian McCaffrey,RB,SF,3.6421136767317925,25.6,2.8033043478260886,125,563,516.8073571308166,38.19264286918337,4.504,0.310509291619377,0.37398373983739835,4,00-0033280,Christian,McCaffrey,23,C.McCaffrey
2022,REG,0,Clyde Edwards-Helaire,RB,KC,3.787235494880546,11.594202898550725,2.856707692307693,69,293,266.31588704767523,-29.315887047675233,4.246376811594203,-0.44418010678295805,0.3181818181818182,3,00-0036360,Clyde,Edwards-Helaire,25,C.Edwards-Helaire
2022,REG,0,Mark Ingram,RB,NO,4.106836734693878,25.49019607843137,2.6407021276595746,51,196,213.9903200399161,-17.9903200399161,3.843137254901961,-0.3527513733316882,0.4117647058823529,1,00-0027966,Mark,Ingram,22,M.Ingram
2022,REG,0,Kenyan Drake,RB,BAL,3.8121511627906974,38.35616438356164,2.987129032258065,73,344,264.4389088421168,73.5610911578832,4.712328767123288,1.0216818216372667,0.4027777777777778,3,00-0033118,Kenyan,Drake,17,K.Drake
2022,REG,0,Tony Pollard,RB,DAL,3.028615136876007,24.271844660194176,2.8642842105263155,103,621,398.4548044162398,222.54519558376018,6.029126213592233,2.160632966832623,0.4854368932038835,6,00-0035261,Tony,Pollard,20,T.Pollard
2022,REG,0,Jamaal Williams,RB,DET,3.451092715231788,28.87323943661972,2.6410373134328364,142,604,559.7586720316182,31.241327968381825,4.253521126760563,0.22638643455349147,0.35507246376811596,9,00-0033948,Jamaal,Williams,30,J.Williams
2022,REG,0,Caleb Huntley,RB,ATL,3.574833836858006,34.78260869565217,2.8308281250000005,69,331,254.40829630787238,76.59170369212762,4.797101449275362,1.1100246911902554,0.5507246376811594,1,00-0036829,Caleb,Huntley,42,C.Huntley
2022,REG,0,Cam Akers,RB,LAR,5.426022727272728,8.064516129032258,2.8591428571428574,62,176,226.77746806475025,-50.77746806475025,2.838709677419355,-0.8324175092582009,0.3114754098360656,1,00-0036414,Cam,Akers,3,C.Akers
2022,REG,0,A.J. Dillon,RB,GB,3.600837004405285,16.216216216216218,2.622009433962265,111,454,429.34469717143696,20.655302828563038,4.09009009009009,0.1894981910877343,0.5045871559633027,1,00-0036265,Algiers,Dillon,28,A.Dillon
2022,REG,0,Josh Jacobs,RB,LV,3.2534104750304516,20.125786163522015,2.760772413793103,159,821,713.225327375573,88.77467262442701,5.163522012578617,0.5690684142591476,0.41025641025641024,7,00-0035700,Joshua,Jacobs,28,J.Jacobs
2022,REG,0,James Robinson,RB,NYJ,3.7209629629629615,11.11111111111111,2.8320224719101126,99,405,411.72543505474766,-13.725435054747663,4.090909090909091,-0.14297328182028815,0.3541666666666667,3,00-0035831,James,Robinson,23,J.Robinson
2022,REG,0,Saquon Barkley,RB,NYG,3.5814285714285714,23.232323232323232,2.734621468926553,198,931,733.3385376013442,175.66146239865577,4.702020202020202,0.9149034499929988,0.40625,6,00-0034844,Saquon,Barkley,26,S.Barkley
2022,REG,0,Devin Singletary,RB,BUF,3.5443654822335025,13.043478260869565,2.7742278481012654,92,394,390.3893054308348,-26.38930543083478,4.282608695652174,-0.30332534977971015,0.4367816091954023,2,00-0035250,Devin,Singletary,26,D.Singletary
2022,REG,1,Chase Edmonds,RB,MIA,7.268400000000001,16.666666666666664,2.6215,12,25,67.14038863620948,-42.14038863620948,2.0833333333333335,-3.5116990530174568,0.16666666666666666,0,00-0034681,Chase,Edmonds,2,C.Edmonds
2022,REG,1,Ezekiel Elliott,RB,DAL,3.647884615384616,10,2.8179,10,52,51.420531056889956,-1.4205310568899563,5.2,-0.15783678409888402,0.4444444444444444,0,00-0033045,Ezekiel,Elliott,21,E.Elliott
2022,REG,1,Austin Ekeler,RB,LAC,5.671944444444444,14.285714285714285,2.968666666666667,14,36,43.96403590142675,-7.9640359014267474,2.5714285714285716,-0.5688597072447676,0.35714285714285715,0,00-0033699,Austin,Ekeler,30,A.Ekeler
2022,REG,1,Antonio Gibson,RB,WAS,3.39,42.857142857142854,2.445307692307692,14,58,46.30874410011035,11.691255899889647,4.142857142857143,0.8350897071349748,0.42857142857142855,0,00-0036328,Antonio,Gibson,24,A.Gibson
2022,REG,1,Derrick Henry,RB,TEN,4.822682926829267,38.095238095238095,3.028714285714286,21,82,92.81612196872547,-12.816121968725469,3.9047619047619047,-0.6408060984362735,0.4,0,00-0032764,Derrick,Henry,22,D.Henry
2022,REG,1,Nick Chubb,RB,CLE,3.379787234042553,22.727272727272727,3.2211428571428575,22,141,89.47203421984527,51.52796578015473,6.409090909090909,2.342180262734306,0.5454545454545454,0,00-0034791,Nicholas,Chubb,24,N.Chubb
2022,REG,1,D'Andre Swift,RB,DET,2.3143055555555554,6.666666666666667,2.547066666666667,15,144,92.54290541233999,51.45709458766001,9.6,3.430472972510667,0.4,1,00-0036275,D'Andre,Swift,32,D.Swift
2022,REG,1,Darrell Henderson,RB,LAR,3.749148936170213,0,2.825583333333333,13,47,48.66520075828615,-1.6652007582861472,3.6153846153846154,-0.12809236602201132,0.3076923076923077,0,00-0035664,Darrell,Henderson,27,D.Henderson
2022,REG,1,Najee Harris,RB,PIT,5.901739130434786,30,2.4379999999999997,10,23,39.387025706645595,-16.387025706645595,2.3,-1.6387025706645595,0.1,0,00-0036893,Najee,Harris,22,N.Harris
2022,REG,1,Jonathan Taylor,RB,IND,3.0273291925465835,0,3.072111111111112,31,161,132.4617200127219,27.538279987278088,5.193548387096774,0.9179426662426029,0.5333333333333333,1,00-0036223,Jonathan,Taylor,28,J.Taylor
2022,REG,1,Melvin Gordon,RB,DEN,3.502586206896552,8.333333333333332,2.7564,12,58,63.63782344114008,-5.637823441140078,4.833333333333333,-0.4698186200950065,0.5,0,00-0032144,Melvin,Gordon,25,M.Gordon
2022,REG,1,Rex Burkhead,RB,HOU,4.537499999999999,0,2.7207500000000002,14,40,56.59322082130543,-16.59322082130543,2.857142857142857,-1.1852300586646736,0.2857142857142857,0,00-0030288,Michael,Burkhead,28,R.Burkhead
2022,REG,1,Dalvin Cook,RB,MIN,3.992222222222222,20,2.8614444444444445,20,90,105.59177480219188,-15.591774802191878,4.5,-0.7795887401095939,0.2,0,00-0033893,Dalvin,Cook,4,D.Cook
2022,REG,1,Josh Jacobs,RB,LV,3.044736842105263,20,2.4133333333333336,10,57,59.26869454901714,-2.268694549017141,5.7,-0.22686945490171412,0.4,0,00-0035700,Joshua,Jacobs,28,J.Jacobs
2022,REG,1,James Robinson,RB,JAX,3.058939393939394,0,2.6683636363636363,11,66,57.837145283137055,8.162854716862945,6,0.742077701532995,0.2727272727272727,1,00-0035831,James,Robinson,25,J.Robinson
2022,REG,1,Christian McCaffrey,RB,CAR,3.2975757575757574,30,2.3414444444444444,10,33,40.57081780719095,-7.570817807190949,3.3,-0.7570817807190948,0.4,1,00-0033280,Christian,McCaffrey,22,C.McCaffrey
2022,REG,1,A.J. Dillon,RB,GB,3.2977777777777786,0,2.6352,10,45,41.251257631117156,1.7487423688828443,4.5,0.19430470765364938,0.4444444444444444,1,00-0036265,Algiers,Dillon,28,A.Dillon
2022,REG,1,Jamaal Williams,RB,DET,4.686428571428571,36.36363636363637,2.6645999999999996,11,28,39.8235329317078,-11.823532931707803,2.5454545454545454,-1.0748666301552547,0.36363636363636365,2,00-0033948,Jamaal,Williams,30,Ja.Williams
2022,REG,1,Cordarrelle Patterson,RB,ATL,3.1883333333333326,13.636363636363635,2.6467619047619046,22,120,111.01509001417413,8.984909985825865,5.454545454545454,0.40840499935572117,0.45454545454545453,1,00-0030578,Cordarrelle,Patterson,84,C.Patterson
2022,REG,1,Kareem Hunt,RB,CLE,3.8100000000000005,45.45454545454545,2.9119,11,46,34.47876729119465,11.52123270880535,4.181818181818182,1.0473847917095773,0.5454545454545454,1,00-0033923,Kareem,Hunt,27,K.Hunt
2022,REG,1,Joe Mixon,RB,CIN,4.657804878048781,7.4074074074074066,2.9301363636363633,27,82,88.78365736948909,-6.783657369489092,3.037037037037037,-0.2512465692403367,0.2222222222222222,0,00-0033897,Joe,Mixon,28,J.Mixon
2022,REG,1,Rashaad Penny,RB,SEA,3.5073333333333343,0,2.96575,12,60,53.89591871754542,2.1040812824545796,5,0.19128011658677996,0.2727272727272727,0,00-0034750,Rashaad,Penny,20,R.Penny
2022,REG,1,Dameon Pierce,RB,HOU,4.924848484848485,0,3.0767,11,33,51.63202861554751,-18.63202861554751,3,-1.693820783231592,0.18181818181818182,0,00-0037258,Dameon,Pierce,31,D.Pierce
2022,REG,1,Saquon Barkley,RB,NYG,2.3083536585365856,5.555555555555555,2.574625,18,164,76.38104523606043,87.61895476393957,9.11111111111111,4.867719709107754,0.6111111111111112,1,00-0034844,Saquon,Barkley,26,S.Barkley
2022,REG,1,David Montgomery,RB,CHI,8.120384615384616,47.05882352941176,3.049733333333334,17,26,55.77634054083883,-29.77634054083883,1.5294117647058822,-1.7515494435787549,0.058823529411764705,0,00-0035685,David,Montgomery,32,D.Montgomery
2022,REG,1,Kenyan Drake,RB,BAL,5.172580645161291,27.27272727272727,3.158888888888889,11,31,45.18765685717564,-14.18765685717564,2.8181818181818183,-1.2897869870159673,0.2727272727272727,0,00-0033118,Kenyan,Drake,17,K.Drake
2022,REG,1,James Conner,RB,ARI,5.930769230769231,10,2.445888888888889,10,26,35.2857045679136,-9.285704567913598,2.6,-0.9285704567913597,0.4,1,00-0033553,James,Conner,6,J.Conner
2022,REG,1,Isiah Pacheco,RB,KC,3.3317741935483873,66.66666666666666,2.7929000000000004,12,62,39.562863672991,22.437136327009,5.166666666666667,1.8697613605840833,0.4166666666666667,1,00-0037197,Isiah,Pacheco,10,I.Pacheco
2022,REG,1,Leonard Fournette,RB,TB,3.1530708661417317,19.047619047619047,2.8943684210526315,21,127,85.58245500831694,41.41754499168306,6.0476190476190474,1.9722640472230029,0.6190476190476191,0,00-0033856,Leonard,Fournette,7,L.Fournette
2022,REG,1,Miles Sanders,RB,PHI,2.6846874999999994,30.76923076923077,2.891,13,96,39.77938434150469,32.22061565849531,7.384615384615385,2.685051304874609,0.75,1,00-0035243,Miles,Sanders,26,M.Sanders
2022,REG,1,Michael Carter,RB,NYJ,3.3270000000000004,0,3.1284000000000005,10,60,53.049099118675095,5.950900881324905,6,0.6612112090361006,0.4444444444444444,0,00-0036924,Michael,Carter,32,Mi.Carter
2022,REG,2,James Robinson,RB,JAX,4.794218750000001,8.695652173913043,2.8611666666666666,23,64,98.4897278865813,-35.489727886581306,2.782608695652174,-1.6131694493900595,0.18181818181818182,1,00-0035831,James,Robinson,25,J.Robinson
2022,REG,2,Ezekiel Elliott,RB,DAL,4.53,6.666666666666667,2.816357142857143,15,53,68.14961292989703,-15.149612929897032,3.533333333333333,-1.0099741953264687,0.4,0,00-0033045,Ezekiel,Elliott,21,E.Elliott
2022,REG,2,Kareem Hunt,RB,CLE,3.807931034482758,46.15384615384615,3.0566666666666666,13,58,43.02860023586011,14.971399764139889,4.461538461538462,1.1516461357030683,0.38461538461538464,0,00-0033923,Kareem,Hunt,27,K.Hunt
2022,REG,2,James Cook,RB,BUF,3.918867924528301,0,3.010727272727273,11,53,64.28895484861658,-11.288954848616584,4.818181818181818,-1.0262686226015076,0.18181818181818182,0,00-0037248,James,Cook,28,J.Cook
2022,REG,2,Antonio Gibson,RB,WAS,6.746785714285714,14.285714285714285,2.5138333333333334,14,28,40.69330840103851,-12.693308401038507,2,-0.9066648857884648,0.42857142857142855,1,00-0036328,Antonio,Gibson,24,A.Gibson
2022,REG,2,Melvin Gordon,RB,DEN,4.132340425531916,0,3.116444444444445,10,47,35.36386541929592,3.6361345807040806,4.7,0.4040149534115645,0.5555555555555556,0,00-0032144,Melvin,Gordon,25,M.Gordon
2022,REG,2,Austin Ekeler,RB,LAC,5.708205128205129,14.285714285714285,2.5987500000000003,14,39,53.52600929517416,-10.526009295174163,2.7857142857142856,-0.8096930227057049,0.23076923076923078,0,00-0033699,Austin,Ekeler,30,A.Ekeler
2022,REG,2,Cam Akers,RB,LAR,5.5784090909090915,13.333333333333334,2.7907499999999996,15,44,51.68783409137207,-7.687834091372068,2.933333333333333,-0.5125222727581379,0.4,0,00-0036414,Cam,Akers,3,C.Akers
2022,REG,2,Cordarrelle Patterson,RB,ATL,4.077804878048781,10,2.8922999999999996,10,41,43.96979856385071,-2.969798563850709,4.1,-0.2969798563850709,0.6,0,00-0030578,Cordarrelle,Patterson,84,C.Patterson
2022,REG,2,Damien Harris,RB,NE,3.089014084507042,6.666666666666667,2.4397142857142855,15,71,62.868134427853114,8.131865572146886,4.733333333333333,0.5421243714764591,0.6,1,00-0035657,Damien,Harris,37,D.Harris
2022,REG,2,A.J. Dillon,RB,GB,4.139508196721311,0,2.6272,18,61,66.46796137826394,-5.4679613782639365,3.388888888888889,-0.30377563212577424,0.5,0,00-0036265,Algiers,Dillon,28,A.Dillon
2022,REG,2,Joe Mixon,RB,CIN,5.0108771929824565,36.84210526315789,2.645352941176471,19,57,73.43694704716972,-24.436947047169724,3,-1.5273091904481078,0.3125,0,00-0033897,Joe,Mixon,28,J.Mixon
2022,REG,2,Javonte Williams,RB,DEN,3.8097333333333334,0,3.2192857142857143,15,75,71.51572884959825,3.484271150401753,5,0.23228474336011687,0.4,0,00-0036997,Javonte,Williams,33,J.Williams
2022,REG,2,Aaron Jones,RB,GB,2.703257575757575,0,2.8754999999999997,15,132,70.78141935402559,58.21858064597441,8.8,4.158470046141029,0.7142857142857143,1,00-0033293,Aaron,Jones,33,A.Jones
2022,REG,2,Miles Sanders,RB,PHI,3.267875,0,2.789375,17,80,84.54140570307658,-7.5414057030765775,4.705882352941177,-0.4713378564422861,0.25,0,00-0035243,Miles,Sanders,26,M.Sanders
2022,REG,2,Leonard Fournette,RB,TB,5.377076923076923,20.833333333333336,3.2642272727272723,24,65,89.33827862769915,-24.338278627699154,2.7083333333333335,-1.0140949428207982,0.2916666666666667,0,00-0033856,Leonard,Fournette,7,L.Fournette
2022,REG,2,Christian McCaffrey,RB,CAR,3.046176470588235,13.333333333333334,2.6952307692307693,15,102,77.55002354044176,21.449976459558243,6.8,1.5321411756827317,0.2857142857142857,0,00-0033280,Christian,McCaffrey,22,C.McCaffrey
2022,REG,2,Derrick Henry,RB,TEN,7.630800000000001,15.384615384615385,2.832625,13,25,58.28371265999683,-33.28371265999683,1.9230769230769231,-2.560285589230525,0.38461538461538464,1,00-0032764,Derrick,Henry,22,D.Henry
2022,REG,2,Dameon Pierce,RB,HOU,3.5582608695652174,20,2.8264615384615386,15,69,57.73451914238359,11.26548085761641,4.6,0.7510320571744273,0.4666666666666667,0,00-0037258,Dameon,Pierce,31,D.Pierce
2022,REG,2,Najee Harris,RB,PIT,5.103469387755102,20,3.1997999999999993,15,49,73.34289036651973,-24.342890366519725,3.2666666666666666,-1.6228593577679817,0.13333333333333333,0,00-0036893,Najee,Harris,22,N.Harris
2022,REG,2,Jeffery Wilson,RB,SF,3.672261904761905,5.555555555555555,2.8043125,18,84,73.52433483322484,10.475665166775158,4.666666666666667,0.5819813981541755,0.6111111111111112,0,00-0034115,Jeffery,Wilson,22,J.Wilson
2022,REG,2,Nick Chubb,RB,CLE,4.217586206896552,23.52941176470588,3.348,17,87,74.98258727505512,12.017412724944876,5.117647058823529,0.7069066308791103,0.47058823529411764,3,00-0034791,Nicholas,Chubb,24,N.Chubb
2022,REG,2,Tyler Allgeier,RB,ATL,4.193666666666667,0,2.7754000000000003,10,30,34.48534316242173,-4.485343162421728,3,-0.44853431624217277,0.3,0,00-0037263,Tyler,Allgeier,25,T.Allgeier
2022,REG,2,Tyrion Davis-Price,RB,SF,5.8130303030303025,42.857142857142854,2.6421,14,33,28.412406968788076,4.587593031211924,2.357142857142857,0.32768521651513743,0.42857142857142855,0,00-0037827,Tyrion,Davis-Price,32,T.Davis-Price
2022,REG,2,Raheem Mostert,RB,MIA,4.834705882352941,0,3.1298999999999997,11,51,54.26378811273308,-3.2637881127330814,4.636363636363637,-0.29670801024846194,0.45454545454545453,0,00-0031687,Dominique,Mostert,31,R.Mostert
2022,REG,2,Saquon Barkley,RB,NYG,4.36388888888889,23.809523809523807,2.9514444444444443,21,72,71.02863153737067,-2.0286315373706714,3.4285714285714284,-0.10143157686853357,0.4,0,00-0034844,Saquon,Barkley,26,S.Barkley
2022,REG,2,Jamaal Williams,RB,DET,3.2513207547169816,33.33333333333333,2.7667500000000005,12,53,46.887187099293044,6.112812900706956,4.416666666666667,0.509401075058913,0.5,0,00-0033948,Jamaal,Williams,30,Ja.Williams
2022,REG,2,Josh Jacobs,RB,LV,3.8107246376811594,26.31578947368421,2.6813888888888884,19,69,44.504696190325,19.495303809675,3.6315789473684212,1.0830724338708333,0.5555555555555556,0,00-0035700,Joshua,Jacobs,28,J.Jacobs
2022,REG,2,David Montgomery,RB,CHI,2.7977868852459022,0,2.763285714285715,15,122,62.58043763945852,59.41956236054148,8.133333333333333,3.961304157369432,0.6,0,00-0035685,David,Montgomery,32,D.Montgomery
2022,REG,2,Darrell Henderson,RB,LAR,3.1972340425531915,0,2.8244,10,47,39.03449133202199,4.965508667978007,4.7,0.6206885834972509,0.5,1,00-0035664,Darrell,Henderson,27,D.Henderson
2022,REG,2,Mark Ingram,RB,NO,3.2831034482758623,40,3.03,10,58,51.68138444780675,6.3186155521932506,5.8,0.6318615552193251,0.5,0,00-0027966,Mark,Ingram,22,M.Ingram
2022,REG,3,Derrick Henry,RB,TEN,3.6412941176470586,45,2.6811666666666665,20,85,81.90057273957075,3.099427260429252,4.25,0.15497136302146258,0.35,1,00-0032764,Derrick,Henry,22,D.Henry
2022,REG,3,Damien Harris,RB,NE,3.7109756097560975,45.45454545454545,2.504909090909091,11,41,49.5593517257568,-8.559351725756798,3.727272727272727,-0.7781228841597089,0.45454545454545453,1,00-0035657,Damien,Harris,37,D.Harris
2022,REG,3,Aaron Jones,RB,GB,5.5552777777777775,0,2.7657777777777772,12,36,48.73558139521026,-12.73558139521026,3,-1.061298449600855,0.5,0,00-0033293,Aaron,Jones,33,A.Jones
2022,REG,3,Ezekiel Elliott,RB,DAL,3.4628767123287676,53.333333333333336,2.8869285714285717,15,73,66.2177379570021,0.7822620429978997,4.866666666666666,0.055875860214135695,0.42857142857142855,1,00-0033045,Ezekiel,Elliott,21,E.Elliott
